episode,reward,steps,delivered,total_time_hours,total_cost,total_risk,path,shipment_type,wall_clock_s,phase
3681,11.47,4,True,475.9,57795.0,0.405,Patna -> Varanasi -> Kanpur -> Delhi -> Chandigarh,textiles,30874.2,3
3682,46.01,1,True,73.3,17417.0,0.271,Ahmedabad -> Jaipur,pharmaceuticals,30874.2,3
3683,-57.81,2,False,204.9,34128.0,0.521,Kochi -> Bangalore -> Pune,perishables,30874.4,3
3684,48.29,4,True,159.5,53098.0,0.34,Ahmedabad -> Mumbai -> Pune -> Bangalore -> Coimbatore,fmcg,30874.7,3
3685,33.56,3,True,263.3,63352.0,0.412,Jaipur -> Ahmedabad -> Mumbai -> Pune,machinery,30874.9,3
3686,-43.49,3,False,125.3,33437.0,0.754,Vadodara -> Ahmedabad -> Jaipur -> Delhi,perishables,30875.1,3
3687,-55.48,3,False,240.5,50204.0,1.429,Hyderabad -> Nagpur -> Bhopal -> Delhi,pharmaceuticals,30875.3,3
3688,48.72,1,True,47.2,8698.0,0.607,Delhi -> Jaipur,electronics,30875.4,3
3689,-11.33,5,True,774.7,106307.0,1.343,Chennai -> Hyderabad -> Nagpur -> Bhopal -> Gwalior -> Agra,machinery,30875.7,3
3690,-100.71,4,False,566.2,73844.0,1.396,Rajkot -> Ahmedabad -> Mumbai -> Pune -> Bangalore,perishables,30876.0,3
3691,41.86,4,True,174.0,49662.0,0.499,Lucknow -> Agra -> Gwalior -> Bhopal -> Jabalpur,fmcg,30876.3,3
3692,39.59,2,True,164.3,54982.0,0.659,Vadodara -> Surat -> Mumbai,machinery,30876.5,3
3693,-85.31,2,False,491.4,47827.0,0.154,Bhubaneswar -> Visakhapatnam -> Chennai,fmcg,30876.6,3
3694,-134.23,4,False,994.1,71941.0,0.689,Patna -> Kolkata -> Bhubaneswar -> Visakhapatnam -> Chennai,fmcg,30876.9,3
3695,-47.08,2,False,126.0,24213.0,0.697,Varanasi -> Kanpur -> Delhi,perishables,30877.1,3
3696,52.07,1,True,17.0,7113.0,0.03,Mumbai -> Pune,textiles,30877.2,3
3697,-3.35,3,True,616.1,115448.0,0.559,Raipur -> Nagpur -> Hyderabad -> Bangalore,machinery,30877.4,3
3698,-71.21,3,False,393.5,72291.0,0.233,Raipur -> Jabalpur -> Bhopal -> Delhi,fmcg,30877.6,3
3699,20.87,3,True,388.6,56675.0,1.146,Guwahati -> Kolkata -> Patna -> Lucknow,electronics,30877.8,3
3700,55.55,3,True,54.4,22202.0,0.683,Indore -> Bhopal -> Gwalior -> Agra,electronics,30878.0,3
3701,29.62,3,True,300.2,62323.0,0.967,Chennai -> Visakhapatnam -> Bhubaneswar -> Kolkata,electronics,30881.2,3
3702,-90.43,2,False,533.2,59679.0,0.391,Jaipur -> Ahmedabad -> Mumbai,fmcg,30881.4,3
3703,43.39,4,True,201.1,60722.0,1.343,Pune -> Mumbai -> Ahmedabad -> Jaipur -> Delhi,electronics,30881.6,3
3704,-46.57,2,False,121.3,24794.0,0.899,Delhi -> Jaipur -> Jodhpur,perishables,30881.8,3
3705,25.59,4,True,374.0,76303.0,1.445,Gwalior -> Bhopal -> Nagpur -> Hyderabad -> Chennai,electronics,30882.1,3
3706,44.02,2,True,111.7,57578.0,0.31,Visakhapatnam -> Chennai -> Madurai,perishables,30882.2,3
3707,-16.94,4,True,801.6,82482.0,0.598,Jabalpur -> Nagpur -> Hyderabad -> Bangalore -> Hubli,textiles,30882.5,3
3708,-75.01,1,False,308.5,14989.0,0.463,Raipur -> Bhubaneswar,perishables,30882.6,3
3709,8.04,6,True,607.5,150557.0,1.374,Rajkot -> Surat -> Mumbai -> Nagpur -> Hyderabad -> Chennai -> Madurai,machinery,30882.9,3
3710,43.1,4,True,204.9,62848.0,1.057,Patna -> Lucknow -> Delhi -> Bhopal -> Indore,electronics,30883.2,3
3711,14.75,6,True,503.3,84149.0,2.777,Bhubaneswar -> Visakhapatnam -> Chennai -> Madurai -> Coimbatore -> Kochi -> Thiruvananthapuram,electronics,30883.6,3
3712,-46.26,3,False,139.1,37817.0,0.982,Patna -> Kolkata -> Bhubaneswar -> Visakhapatnam,perishables,30883.8,3
3713,-52.76,2,False,164.9,24416.0,0.641,Visakhapatnam -> Bhubaneswar -> Ranchi,perishables,30884.0,3
3714,14.43,4,True,478.3,103953.0,1.256,Rajkot -> Ahmedabad -> Jaipur -> Delhi -> Lucknow,machinery,30884.3,3
3715,26.84,4,True,344.1,93541.0,0.601,Udaipur -> Jodhpur -> Jaipur -> Delhi -> Ludhiana,fmcg,30884.6,3
3716,-70.87,2,False,282.9,125223.0,0.38,Surat -> Mumbai -> Nagpur,perishables,30884.7,3
3717,55.62,3,True,55.3,21225.0,0.422,Jaipur -> Delhi -> Agra -> Gwalior,perishables,30884.9,3
3718,44.51,2,True,123.6,15879.0,1.309,Nagpur -> Bhopal -> Indore,electronics,30885.1,3
3719,25.91,4,True,366.2,83999.0,1.902,Amritsar -> Ludhiana -> Delhi -> Bhopal -> Gwalior,electronics,30885.3,3
3720,-6.06,6,True,759.1,121920.0,0.984,Kolkata -> Bhubaneswar -> Raipur -> Nagpur -> Mumbai -> Surat -> Rajkot,machinery,30885.8,3
3721,-3.3,5,True,706.2,78126.0,0.679,Kochi -> Bangalore -> Pune -> Nashik -> Ahmedabad -> Udaipur,textiles,30886.1,3
3722,52.44,1,True,12.9,5400.0,0.21,Agra -> Gwalior,machinery,30886.2,3
3723,-10.09,3,True,266.9,57688.0,1.281,Ahmedabad -> Jaipur -> Delhi -> Ludhiana,pharmaceuticals,30886.4,3
3724,28.55,3,True,307.7,58012.0,0.638,Nagpur -> Bhopal -> Delhi -> Chandigarh,fmcg,30886.6,3
3725,46.3,3,True,138.8,41859.0,1.122,Surat -> Mumbai -> Nagpur -> Raipur,electronics,30886.8,3
3726,-69.69,3,False,382.1,62156.0,0.34,Mangalore -> Mysore -> Bangalore -> Pune,fmcg,30887.0,3
3727,-53.77,8,True,1101.3,175228.0,0.761,Kochi -> Bangalore -> Hyderabad -> Visakhapatnam -> Chennai -> Hyderabad -> Nagpur -> Bhopal -> Gwalior,textiles,30887.6,3
3728,38.49,2,True,177.7,51718.0,0.38,Kochi -> Bangalore -> Hyderabad,machinery,30887.8,3
3729,-26.99,2,True,391.3,49155.0,1.333,Ranchi -> Kolkata -> Guwahati,pharmaceuticals,30887.9,3
3730,51.34,2,True,60.6,17082.0,0.181,Indore -> Ahmedabad -> Vadodara,textiles,30888.1,3
3731,51.94,1,True,18.0,6127.0,0.157,Lucknow -> Kanpur,machinery,30888.2,3
3732,-89.71,3,False,560.8,67945.0,0.302,Rajkot -> Ahmedabad -> Mumbai -> Nagpur,fmcg,30888.4,3
3733,36.32,2,True,197.0,31424.0,1.113,Visakhapatnam -> Hyderabad -> Nagpur,pharmaceuticals,30888.6,3
3734,24.65,5,True,373.5,67120.0,1.977,Bhubaneswar -> Raipur -> Jabalpur -> Bhopal -> Indore -> Ahmedabad,electronics,30889.0,3
3735,-32.87,3,True,502.4,47935.0,0.612,Surat -> Mumbai -> Nagpur -> Raipur,fmcg,30889.2,3
3736,5.4,3,True,542.3,70074.0,0.536,Surat -> Mumbai -> Nagpur -> Jabalpur,machinery,30889.4,3
3737,-53.79,1,False,147.5,27672.0,0.186,Hyderabad -> Bangalore,perishables,30889.5,3
3738,-27.4,4,True,906.8,80063.0,0.639,Chennai -> Hyderabad -> Nagpur -> Bhopal -> Indore,textiles,30889.8,3
3739,-6.38,5,True,727.0,103833.0,1.119,Ranchi -> Bhubaneswar -> Visakhapatnam -> Hyderabad -> Bangalore -> Hubli,machinery,30890.2,3
3740,-0.98,4,True,193.6,64490.0,0.466,Lucknow -> Delhi -> Bhopal -> Jabalpur -> Raipur,perishables,30890.5,3
3741,46.58,2,True,103.3,34602.0,0.098,Nashik -> Ahmedabad -> Jaipur,machinery,30890.7,3
3742,42.12,2,True,141.9,51694.0,0.262,Delhi -> Bhopal -> Nagpur,machinery,30890.8,3
3743,-9.61,5,True,759.4,98129.0,1.459,Mangalore -> Hubli -> Bangalore -> Hyderabad -> Nagpur -> Jabalpur,machinery,30891.2,3
3744,26.03,4,True,373.4,82663.0,0.305,Visakhapatnam -> Hyderabad -> Nagpur -> Mumbai -> Surat,textiles,30891.5,3
3745,36.91,3,True,220.4,44252.0,1.684,Rajkot -> Surat -> Mumbai -> Nagpur,pharmaceuticals,30891.7,3
3746,52.28,2,True,48.5,26139.0,0.177,Surat -> Mumbai -> Ahmedabad,machinery,30891.8,3
3747,-68.35,8,False,402.7,94139.0,1.163,Lucknow -> Kanpur -> Agra -> Gwalior -> Bhopal -> Nagpur -> Hyderabad -> Visakhapatnam -> Chennai,fmcg,30892.4,3
3748,-48.37,2,False,134.5,26804.0,0.852,Nashik -> Mumbai -> Nagpur,perishables,30892.5,3
3749,21.09,4,True,428.8,60198.0,0.45,Visakhapatnam -> Hyderabad -> Nagpur -> Mumbai -> Nashik,textiles,30892.8,3
3750,2.39,5,True,643.3,83887.0,1.514,Udaipur -> Ahmedabad -> Mumbai -> Pune -> Bangalore -> Coimbatore,machinery,30893.2,3
3751,-93.36,2,False,562.0,51849.0,0.335,Ranchi -> Bhubaneswar -> Visakhapatnam,fmcg,30893.4,3
3752,-100.8,1,False,481.7,104870.0,0.455,Nagpur -> Bhopal,perishables,30893.4,3
3753,-68.55,2,False,281.9,45163.0,0.83,Mysore -> Bangalore -> Pune,perishables,30893.6,3
3754,-64.79,4,False,263.7,59665.0,0.92,Jaipur -> Delhi -> Kanpur -> Varanasi -> Ranchi,perishables,30893.9,3
3755,-55.79,4,False,232.4,59741.0,1.057,Mysore -> Bangalore -> Pune -> Mumbai -> Ahmedabad,perishables,30894.2,3
3756,-6.91,6,True,702.6,77178.0,3.509,Ranchi -> Varanasi -> Kanpur -> Agra -> Delhi -> Ludhiana -> Amritsar,electronics,30894.6,3
3757,-51.83,1,False,135.1,9192.0,0.677,Mangalore -> Hubli,perishables,30894.7,3
3758,37.7,4,True,262.8,55089.0,0.495,Jaipur -> Delhi -> Bhopal -> Jabalpur -> Raipur,fmcg,30895.0,3
3759,46.41,1,True,69.7,14981.0,0.356,Hubli -> Bangalore,pharmaceuticals,30895.0,3
3760,39.32,2,True,175.4,28313.0,0.588,Jodhpur -> Udaipur -> Ahmedabad,electronics,30895.2,3
3761,-53.0,2,False,165.7,34802.0,0.7,Visakhapatnam -> Hyderabad -> Nagpur,perishables,30895.3,3
3762,-119.62,2,False,761.5,37131.0,0.927,Thiruvananthapuram -> Kochi -> Bangalore,pharmaceuticals,30895.5,3
3763,-0.53,5,True,654.9,102603.0,1.938,Indore -> Bhopal -> Nagpur -> Hyderabad -> Chennai -> Madurai,electronics,30895.8,3
3764,31.61,3,True,280.6,72401.0,0.309,Nashik -> Mumbai -> Nagpur -> Hyderabad,textiles,30896.1,3
3765,-65.82,4,False,374.5,68800.0,0.568,Madurai -> Chennai -> Hyderabad -> Nagpur -> Mumbai,fmcg,30896.3,3
3766,-93.36,3,False,588.3,70498.0,0.466,Kanpur -> Delhi -> Jaipur -> Ahmedabad,fmcg,30896.6,3
3767,35.0,5,True,327.4,68643.0,0.401,Bhubaneswar -> Raipur -> Jabalpur -> Bhopal -> Delhi -> Jaipur,textiles,30896.9,3
3768,-166.76,4,False,1285.3,79951.0,0.699,Rajkot -> Surat -> Mumbai -> Pune -> Bangalore,fmcg,30897.2,3
3769,38.65,1,True,148.2,14812.0,0.178,Coimbatore -> Chennai,textiles,30897.3,3
3770,-60.59,2,False,258.2,20476.0,1.317,Thiruvananthapuram -> Kochi -> Bangalore,pharmaceuticals,30897.4,3
3771,51.8,2,True,57.2,14199.0,0.109,Mysore -> Bangalore -> Chennai,fmcg,30897.6,3
3772,5.14,6,True,609.4,88266.0,0.543,Mysore -> Bangalore -> Pune -> Nashik -> Ahmedabad -> Jaipur -> Delhi,textiles,30898.0,3
3773,51.97,1,True,16.8,10237.0,0.079,Lucknow -> Agra,machinery,30898.1,3
3774,-60.93,2,False,229.4,25547.0,0.761,Udaipur -> Jodhpur -> Jaipur,perishables,30898.2,3
3775,28.74,3,True,309.5,67150.0,0.585,Lucknow -> Patna -> Kolkata -> Guwahati,electronics,30898.4,3
3776,37.97,3,True,223.9,39102.0,0.937,Thiruvananthapuram -> Kochi -> Bangalore -> Hubli,machinery,30898.6,3
3777,51.9,2,True,53.8,21414.0,0.154,Rajkot -> Ahmedabad -> Indore,pharmaceuticals,30898.8,3
3778,-46.79,3,False,150.1,40106.0,0.763,Amritsar -> Ludhiana -> Delhi -> Bhopal,perishables,30899.0,3
3779,40.81,2,True,160.9,18962.0,1.071,Kanpur -> Varanasi -> Patna,pharmaceuticals,30899.2,3
3780,50.32,2,True,68.4,25231.0,0.167,Jodhpur -> Jaipur -> Delhi,electronics,30899.3,3
3781,25.85,3,True,347.0,41335.0,0.408,Patna -> Lucknow -> Delhi -> Chandigarh,textiles,30899.5,3
3782,34.55,3,True,258.1,44836.0,0.465,Kochi -> Bangalore -> Pune -> Mumbai,fmcg,30899.7,3
3783,50.45,1,True,30.9,14205.0,0.058,Ahmedabad -> Nashik,machinery,30899.8,3
3784,20.78,4,True,434.7,50286.0,0.492,Mangalore -> Mysore -> Bangalore -> Pune -> Nashik,textiles,30900.2,3
3785,-64.85,4,False,307.1,59743.0,1.866,Kanpur -> Agra -> Delhi -> Bhopal -> Nagpur,pharmaceuticals,30900.8,3
3786,9.52,4,True,538.4,75375.0,0.754,Amritsar -> Ludhiana -> Delhi -> Bhopal -> Indore,machinery,30901.1,3
3787,-31.01,5,True,525.9,115037.0,0.725,Madurai -> Chennai -> Visakhapatnam -> Bhubaneswar -> Kolkata -> Guwahati,fmcg,30901.4,3
3788,47.56,5,True,209.5,39620.0,0.593,Chandigarh -> Delhi -> Jaipur -> Ahmedabad -> Vadodara -> Surat,fmcg,30901.8,3
3789,26.12,5,True,403.5,97164.0,1.227,Amritsar -> Ludhiana -> Delhi -> Lucknow -> Patna -> Kolkata,machinery,30902.1,3
3790,17.2,3,True,428.9,42380.0,1.275,Jabalpur -> Bhopal -> Indore -> Ahmedabad,electronics,30902.4,3
3791,45.53,3,True,144.1,62354.0,0.378,Bhopal -> Delhi -> Kanpur -> Varanasi,machinery,30902.6,3
3792,-54.29,3,False,195.6,53571.0,0.906,Kolkata -> Bhubaneswar -> Visakhapatnam -> Chennai,perishables,30902.8,3
3793,-24.96,5,True,903.5,134142.0,1.171,Varanasi -> Ranchi -> Bhubaneswar -> Visakhapatnam -> Chennai -> Coimbatore,machinery,30903.1,3
3794,49.03,2,True,79.9,15147.0,1.053,Chennai -> Bangalore -> Mysore,electronics,30903.3,3
3795,21.04,6,True,403.8,240891.0,0.696,Ludhiana -> Chandigarh -> Delhi -> Jaipur -> Ahmedabad -> Vadodara -> Surat,textiles,30903.7,3
3796,-15.91,6,True,864.0,107746.0,0.554,Varanasi -> Kanpur -> Delhi -> Jaipur -> Ahmedabad -> Vadodara -> Surat,textiles,30904.2,3
3797,45.57,2,True,112.5,17438.0,1.322,Jaipur -> Delhi -> Chandigarh,electronics,30904.3,3
3798,38.9,3,True,214.6,44675.0,0.616,Mumbai -> Pune -> Bangalore -> Chennai,machinery,30904.5,3
3799,39.43,3,True,207.9,55444.0,0.242,Jabalpur -> Bhopal -> Delhi -> Jaipur,textiles,30904.7,3
3800,5.07,4,True,581.0,86670.0,0.458,Coimbatore -> Chennai -> Visakhapatnam -> Bhubaneswar -> Kolkata,textiles,30905.0,3
3801,43.35,7,True,238.1,66671.0,3.007,Surat -> Vadodara -> Ahmedabad -> Jaipur -> Delhi -> Kanpur -> Varanasi -> Patna,pharmaceuticals,30908.7,3
3802,51.18,2,True,58.1,26417.0,0.431,Ludhiana -> Delhi -> Lucknow,machinery,30908.9,3
3803,-72.63,5,False,431.9,53139.0,0.918,Bhubaneswar -> Ranchi -> Varanasi -> Kanpur -> Agra -> Delhi,fmcg,30909.2,3
3804,24.78,6,True,459.1,85816.0,1.47,Indore -> Bhopal -> Nagpur -> Hyderabad -> Bangalore -> Mysore -> Mangalore,machinery,30909.7,3
3805,-50.73,2,False,147.2,35585.0,0.321,Varanasi -> Ranchi -> Bhubaneswar,perishables,30909.8,3
3806,31.15,2,True,252.7,49779.0,0.161,Kolkata -> Bhubaneswar -> Raipur,textiles,30910.0,3
3807,6.93,3,True,537.2,40662.0,0.275,Ahmedabad -> Indore -> Bhopal -> Jabalpur,textiles,30910.2,3
3808,-111.64,3,False,794.3,65292.0,1.274,Kochi -> Bangalore -> Hyderabad -> Nagpur,electronics,30910.4,3
3809,19.9,3,True,399.6,56349.0,0.888,Visakhapatnam -> Bhubaneswar -> Ranchi -> Patna,electronics,30910.6,3
3810,-54.26,5,True,779.2,104458.0,2.234,Madurai -> Chennai -> Hyderabad -> Nagpur -> Mumbai -> Ahmedabad,electronics,30911.0,3
3811,27.5,5,True,345.3,50936.0,0.809,Varanasi -> Kanpur -> Agra -> Gwalior -> Bhopal -> Nagpur,fmcg,31916.9,3
3812,26.29,4,True,369.8,76875.0,0.861,Patna -> Ranchi -> Bhubaneswar -> Raipur -> Jabalpur,machinery,31917.1,3
3813,-65.5,3,True,831.5,66040.0,1.089,Mysore -> Madurai -> Chennai -> Visakhapatnam,electronics,31917.1,3
3814,34.42,3,True,255.7,45906.0,1.257,Delhi -> Jaipur -> Ahmedabad -> Nashik,electronics,31917.2,3
3815,-116.07,3,False,743.4,57256.0,0.907,Jodhpur -> Jaipur -> Indore -> Bhopal,electronics,31917.3,3
3816,-64.19,3,False,317.4,48910.0,0.999,Kanpur -> Varanasi -> Ranchi -> Bhubaneswar,pharmaceuticals,31917.3,3
3817,-55.3,1,False,159.9,17722.0,0.511,Jabalpur -> Bhopal,perishables,31917.3,3
3818,-1.59,7,True,641.7,113757.0,2.486,Hubli -> Bangalore -> Pune -> Mumbai -> Nashik -> Ahmedabad -> Jaipur -> Delhi,electronics,31917.5,3
3819,-5.39,1,True,157.7,34378.0,0.26,Bangalore -> Hyderabad,perishables,31917.5,3
3820,31.0,4,True,324.8,73402.0,0.619,Kolkata -> Patna -> Lucknow -> Delhi -> Jaipur,electronics,31917.6,3
3821,-76.93,2,False,407.6,50203.0,0.387,Guwahati -> Kolkata -> Patna,fmcg,31917.6,3
3822,50.85,1,True,27.5,12567.0,0.04,Hyderabad -> Nagpur,electronics,31917.7,3
3823,20.19,5,True,462.7,77879.0,2.419,Varanasi -> Kanpur -> Delhi -> Jaipur -> Ahmedabad -> Nashik,electronics,31917.8,3
3824,40.43,3,True,200.9,39738.0,0.569,Gwalior -> Agra -> Delhi -> Ludhiana,machinery,31917.8,3
3825,46.09,2,True,107.9,28614.0,0.542,Mumbai -> Surat -> Rajkot,electronics,31917.9,3
3826,-76.02,6,True,999.8,139421.0,2.506,Mangalore -> Mysore -> Bangalore -> Hyderabad -> Nagpur -> Bhopal -> Delhi,electronics,31918.0,3
3827,42.41,1,True,109.2,12233.0,0.62,Kochi -> Bangalore,electronics,31918.0,3
3828,-81.0,2,False,385.6,54564.0,0.36,Kochi -> Bangalore -> Pune,pharmaceuticals,31918.1,3
3829,38.82,2,True,183.3,24924.0,0.2,Chennai -> Bangalore -> Mysore,fmcg,31918.1,3
3830,-28.15,9,True,1041.8,138711.0,1.629,Amritsar -> Ludhiana -> Delhi -> Bhopal -> Nagpur -> Hyderabad -> Bangalore -> Coimbatore -> Kochi -> Thiruvananthapuram,machinery,31918.3,3
3831,-60.5,2,False,254.4,33754.0,1.201,Mumbai -> Pune -> Bangalore,pharmaceuticals,31918.3,3
3832,36.65,2,True,201.5,30099.0,0.58,Hubli -> Bangalore -> Coimbatore,machinery,31918.4,3
3833,-127.33,5,False,1013.9,68633.0,2.099,Jodhpur -> Udaipur -> Indore -> Bhopal -> Nagpur -> Hyderabad,electronics,31918.5,3
3834,44.23,3,True,157.6,51446.0,0.936,Bhopal -> Nagpur -> Hyderabad -> Chennai,electronics,31918.5,3
3835,49.2,1,True,44.0,12008.0,0.086,Udaipur -> Ahmedabad,fmcg,31918.6,3
3836,-59.15,2,False,242.2,42503.0,0.346,Mumbai -> Ahmedabad -> Jaipur,pharmaceuticals,31918.6,3
3837,-59.96,2,False,247.8,35379.0,1.588,Jabalpur -> Nagpur -> Hyderabad,pharmaceuticals,31918.6,3
3838,-62.92,4,False,240.9,70905.0,1.782,Ahmedabad -> Jaipur -> Delhi -> Kanpur -> Varanasi,pharmaceuticals,31918.7,3
3839,-66.7,3,True,718.1,60764.0,1.779,Jabalpur -> Raipur -> Nagpur -> Mumbai,pharmaceuticals,31918.8,3
3840,26.81,4,True,350.9,67850.0,0.482,Hyderabad -> Visakhapatnam -> Bhubaneswar -> Ranchi -> Patna,fmcg,31918.9,3
3841,46.45,3,True,141.3,26564.0,1.241,Indore -> Bhopal -> Jabalpur -> Raipur,electronics,31919.0,3
3842,49.02,2,True,71.5,51657.0,0.545,Mumbai -> Surat -> Vadodara,pharmaceuticals,31919.1,3
3843,-9.7,2,True,212.5,41594.0,0.598,Visakhapatnam -> Hyderabad -> Nagpur,perishables,31919.1,3
3844,38.63,4,True,250.5,72215.0,0.318,Bangalore -> Hyderabad -> Nagpur -> Bhopal -> Indore,fmcg,31919.2,3
3845,-3.63,3,True,627.0,83322.0,0.857,Hyderabad -> Nagpur -> Mumbai -> Ahmedabad,machinery,31919.3,3
3846,29.44,4,True,329.9,64757.0,0.459,Patna -> Lucknow -> Delhi -> Jaipur -> Jodhpur,fmcg,31919.4,3
3847,-71.6,3,False,335.4,34850.0,1.157,Gwalior -> Bhopal -> Nagpur -> Hyderabad,perishables,31919.4,3
3848,36.71,3,True,224.1,41459.0,1.341,Lucknow -> Delhi -> Jaipur -> Jodhpur,pharmaceuticals,31919.5,3
3849,54.74,4,True,91.2,52707.0,1.101,Mysore -> Bangalore -> Hyderabad -> Nagpur -> Raipur,electronics,31919.6,3
3850,-78.54,5,False,520.5,105409.0,0.472,Amritsar -> Ludhiana -> Delhi -> Bhopal -> Nagpur -> Hyderabad,fmcg,31919.7,3
3851,8.17,4,True,553.3,74601.0,0.526,Patna -> Kolkata -> Bhubaneswar -> Visakhapatnam -> Chennai,textiles,31919.8,3
3852,-50.99,2,False,153.4,24160.0,0.661,Ludhiana -> Delhi -> Lucknow,perishables,31919.8,3
3853,33.29,4,True,254.1,69258.0,0.454,Thiruvananthapuram -> Kochi -> Coimbatore -> Madurai -> Mysore,textiles,31919.9,3
3854,-100.88,1,False,567.2,39736.0,0.629,Chennai -> Visakhapatnam,pharmaceuticals,31919.9,3
3855,40.66,3,True,202.5,33368.0,0.165,Gwalior -> Agra -> Kanpur -> Varanasi,textiles,31920.0,3
3856,32.88,3,True,275.5,33683.0,0.596,Lucknow -> Patna -> Ranchi -> Bhubaneswar,fmcg,31920.0,3
3857,47.62,1,True,59.7,11021.0,0.157,Hubli -> Mangalore,machinery,31920.1,3
3858,41.75,1,True,111.9,32331.0,0.176,Ahmedabad -> Jaipur,fmcg,31920.1,3
3859,44.55,4,True,197.3,52521.0,0.299,Jabalpur -> Bhopal -> Delhi -> Kanpur -> Varanasi,textiles,31920.2,3
3860,-22.49,4,True,424.2,59432.0,0.632,Surat -> Mumbai -> Nagpur -> Raipur -> Bhubaneswar,fmcg,31920.3,3
3861,53.53,2,True,36.9,16269.0,0.566,Chennai -> Bangalore -> Mysore,pharmaceuticals,31920.4,3
3862,-49.71,4,True,598.4,54836.0,3.103,Jabalpur -> Bhopal -> Gwalior -> Agra -> Lucknow,pharmaceuticals,31920.4,3
3863,32.26,3,True,271.6,78358.0,0.466,Udaipur -> Indore -> Bhopal -> Jabalpur,machinery,31920.5,3
3864,32.79,3,True,225.1,157151.0,0.851,Surat -> Mumbai -> Nagpur -> Raipur,pharmaceuticals,31920.6,3
3865,51.48,3,True,88.4,40368.0,0.923,Nagpur -> Mumbai -> Surat -> Rajkot,electronics,31920.6,3
3866,46.8,2,True,101.8,16060.0,1.075,Vadodara -> Surat -> Mumbai,pharmaceuticals,31920.7,3
3867,42.88,1,True,99.9,14721.0,0.314,Hyderabad -> Nagpur,perishables,31920.7,3
3868,-26.07,2,True,388.4,25490.0,1.59,Hubli -> Mangalore -> Mysore,pharmaceuticals,31920.7,3
3869,-57.24,2,False,154.7,51453.0,0.177,Jaipur -> Ahmedabad -> Indore,perishables,31920.8,3
3870,-89.47,5,False,295.7,66820.0,1.541,Gwalior -> Bhopal -> Nagpur -> Jabalpur -> Bhopal -> Gwalior,pharmaceuticals,31920.9,3
3871,19.93,4,True,426.5,93004.0,1.251,Lucknow -> Patna -> Kolkata -> Bhubaneswar -> Visakhapatnam,electronics,31921.0,3
3872,-49.97,4,False,130.0,35772.0,0.744,Kanpur -> Lucknow -> Agra -> Gwalior -> Bhopal,perishables,31921.1,3
3873,-116.66,2,False,638.0,43477.0,1.23,Jaipur -> Delhi -> Bhopal,perishables,31921.1,3
3874,-18.15,2,True,279.1,29902.0,0.622,Bhubaneswar -> Visakhapatnam -> Hyderabad,perishables,31921.2,3
3875,-91.32,2,False,542.1,54114.0,0.53,Coimbatore -> Chennai -> Visakhapatnam,fmcg,31921.2,3
3876,24.44,4,True,388.8,65634.0,1.417,Chennai -> Hyderabad -> Nagpur -> Bhopal -> Gwalior,electronics,31921.3,3
3877,35.27,2,True,204.8,26756.0,0.735,Delhi -> Bhopal -> Indore,pharmaceuticals,31921.4,3
3878,-11.32,3,True,294.5,46783.0,0.727,Ludhiana -> Delhi -> Bhopal -> Jabalpur,pharmaceuticals,31921.5,3
3879,32.48,3,True,275.0,44162.0,1.373,Nagpur -> Bhopal -> Delhi -> Agra,electronics,31921.5,3
3880,-79.7,4,False,454.5,82492.0,1.934,Rajkot -> Surat -> Mumbai -> Pune -> Bangalore,pharmaceuticals,31921.6,3
3881,-50.34,2,False,145.7,48590.0,0.531,Hyderabad -> Nagpur -> Bhopal,perishables,31921.7,3
3882,33.66,5,True,330.7,73697.0,2.119,Amritsar -> Ludhiana -> Delhi -> Jaipur -> Ahmedabad -> Nashik,electronics,31921.8,3
3883,-3.26,3,True,184.3,103463.0,0.774,Pune -> Mumbai -> Surat -> Rajkot,perishables,31921.8,3
3884,52.4,1,True,13.2,4670.0,0.282,Amritsar -> Ludhiana,fmcg,31921.9,3
3885,50.9,1,True,26.1,11059.0,0.319,Chennai -> Bangalore,pharmaceuticals,31921.9,3
3886,37.95,5,True,284.6,110678.0,0.548,Amritsar -> Ludhiana -> Delhi -> Bhopal -> Nagpur -> Hyderabad,textiles,31922.0,3
3887,-24.43,6,True,894.8,118527.0,0.789,Visakhapatnam -> Chennai -> Hyderabad -> Nagpur -> Mumbai -> Surat -> Vadodara,textiles,31922.2,3
3888,-69.24,3,False,314.3,58616.0,1.22,Bhopal -> Jabalpur -> Nagpur -> Hyderabad,pharmaceuticals,31922.3,3
3889,50.09,2,True,71.2,21724.0,0.275,Jaipur -> Delhi -> Lucknow,pharmaceuticals,31922.4,3
3890,-89.45,2,False,438.0,40848.0,0.951,Kolkata -> Patna -> Lucknow,perishables,31922.4,3
3891,51.65,1,True,20.0,10431.0,0.077,Ahmedabad -> Indore,fmcg,31922.4,3
3892,52.48,2,True,47.2,12535.0,0.847,Surat -> Vadodara -> Ahmedabad,pharmaceuticals,31922.5,3
3893,-66.62,2,False,299.2,46051.0,1.487,Patna -> Lucknow -> Delhi,pharmaceuticals,31922.5,3
3894,27.29,3,True,331.9,45321.0,0.327,Mangalore -> Hubli -> Bangalore -> Chennai,textiles,31922.6,3
3895,46.57,1,True,66.4,24146.0,0.145,Nagpur -> Hyderabad,fmcg,31922.6,3
3896,38.79,2,True,180.7,32145.0,0.342,Mangalore -> Mysore -> Madurai,fmcg,31922.7,3
